eid	track_name	entity_code	track_id	artist_id	artist_name	artist_genre	artist_birth_date	artist_birth_place
11868	Raspberry Cane	m.0rdcwv8	775759	3156	Youth Lagoon	Male	1989-03-18	Boise
11871	"I’m Jim Morrison	 I’m Dead"	m.0shs26w	775945	1871	Mogwai			
11874	Mere Your Pathetique Light	m.0w75f2	776623	2506	Mono			
11898	Kissed by a kisser	m.0f7g33y	784438	18673	Xploding Plastix			
11910	Launchpad to Nothingness	m.0dplnc7	795508	6183	Darkthrone			
11918	A Question Isn't Answered	m.0_6kt8s	798948	42081	Temples			
11919	Glory Box (Mudflap mix)	m.0plddy	798974	1763	Portishead			
11927	Biggy	m.0zs9b8p	799693	34583	Warpaint			
11929	Chasing My Mind	m.0vbq524	800441	38957	Holograms			
11940	Wheel of Conclusion	m.0t1dxq	808136	2689	Ulver			
11946	Ruines humaines	m.0f6bn9g	811193	9001	Amesoeurs			
11949	Rails At the River	m.0dy8p_y	812268	7506	Ghost Brigade			
11959	Bitches in Tokyo	m.0f0d5h4	814149	4603	Stars			
11965	Wrong Platform	m.0f54kjw	816484	15104	Pretty Lights	Male	1981-11-25	Fort Collins
11966	Ballad of Jim Jones	m.0_jyb5	817201	11179	The Brian Jonestown Massacre			
11970	Think of Me With Kindness	m.0nr_8s	818737	17269	Gentle Giant			
11973	Dar Now	m.0dxngky	821139	18179	The Evpatoria Report			
11975	To China With Love	m.011q752	821298	11224	Mando Diao	Female	1982-01-01	Kuhmo
11987	Core Of Nature	m.0fsmjm3	829430	2757	Midlake			
11988	The Courage Of Others	m.0fsdgzq	829446	2757	Midlake			
11991	British Mode	m.0dyxwtl	830053	42026	Goose			
11998	Museum of Past Affections	m.0dxr_p8	832792	7042	Lifelover			
12003	World Falls Away	m.012wz26	835901	9868	Seether			
12012	Everything I Touch Turns to Gold (Then to Coal)	m.0g3cqzm	838991	2420	Woods of Ypres			
12015	Souls To Deny	m.010m9sq	839187	17404	Suffocation			
12017	The Illusion of Power	m.0y56r8	839228	85	Black Sabbath			
12035	Stacked Crooked	m.012b1z6	846937	32793	The New Pornographers			
12036	Star Bodies	m.012b1ys	846939	32793	The New Pornographers			
12039	Ocean Floor for Everything	m.0rh6wwz	847353	23388	How to Dress Well	Male	1984-01-01	Chicago
12042	Grandfathered	m.018gtdy	847420	12198	Nathan Fake	Male	1983-03-01	Norfolk
12051	Mysterious Semblance at the Strand of Nightmares	m.0lv4wg	855034	3098	Tangerine Dream			
12056	Sometimes I Fail	m.0dszw6d	857597	2986	deadmau5	Male	1981-01-05	Niagara Falls
12060	To Fathers Cabin	m.0nrz15	861068	6766	Amorphis			
12063	As the Seasons Grey	m.0lfj40	862468	432	Testament			
12067	Upon The Moors	m.0196pth	863716	6157	Eternal Tears of Sorrow			
12068	Die Hölle muss warten	m.0dsftyp	864095	6932	Eisbrecher			
12075	Dogs Eyes	m.0rf0n39	871752	4164	Wye Oak			
12082	Whissendine	m.0f6z5ww	876870	17370	Crippled Black Phoenix			
12090	The Cycle of Abuse	m.0g706cx	881860	13288	Emeralds			
12094	Separate Kingdom	m.0n9r8l	885886	20118	Fu Manchu			
12100	Small Time Shoot 'em Up	m.019lkmm	888585	1651	Massive Attack			
12105	"The Hives Are Law	 You Are Crime"	m.0vml0g	894596	86	The Hives			
12124	Speed Heart	m.0n7rg_	904489	16586	Bikini Kill			
12126	Cemetery and Sundown	m.01dnh8q	907593	6779	Cradle of Filth			
12127	Breaking The Yearlings	m.0nm65jn	908964	18780	Shearwater			
12129	Hot as Day	m.0nnxgzm	909506	4164	Wye Oak			
12132	A Reach For Glory	m.0rftwlf	911740	36383	Blackmill	Male	1992-01-01	Scottish Highlands
12136	Helvegen	m.0snr1zw	914570	32703	Wardruna			
12139	NaudiR	m.0sk2wnf	914579	32703	Wardruna			
12141	Standing In The Shower... Thinking	m.0lnx9q	915756	19239	Jane's Addiction			
12142	Deafening Love	m.0nm5y_8	917594	18387	Bear in Heaven			
12143	Tar Still Flows	m.0196pvc	918414	6157	Eternal Tears of Sorrow			
12147	Llaw=Wall	m.0g6gl8g	921707	4187	The Joy Formidable			
12152	Imagine Hearts	m.0gbd_yz	923819	42363	Ringo Deathstarr			
12164	Ein Elefant für dich	m.011m_hq	927141	3893	Wir sind Helden			
12166	Välkommen Till Pulvercity	m.0dxr_f9	927888	7042	Lifelover			
12167	Tybee Island	m.0nl5mqv	928688	18271	Future Islands			
12169	Swung From the Gutters	m.0mfshl	928852	3112	Tortoise			
12170	A Stop at the Chord Cascades	m.0dmbfnb	929891	11984	Tim Hecker	Male	1974-01-01	Vancouver
12171	Sea of Pulses	m.0fcdqmn	929894	11984	Tim Hecker	Male	1974-01-01	Vancouver
12173	But Breathing	m.0gdxyx0	930530	14841	Defeater			
12181	Queen Of Bees	m.013z5h1	933283	17474	Witchcraft			
12192	Suicide Dream 1	m.0slq38m	942181	23388	How to Dress Well	Male	1984-01-01	Chicago
12194	Love With Caution	m.0dn3jkt	943612	7330	Silverstein			
12196	Eternity Part 24	m.0143163	944070	15654	Antimatter			
12201	Van Occupanther	m.01bkbx6	950751	2757	Midlake			
12204	Close to None	m.0nnn0tp	951594	18271	Future Islands			
12209	Nothing Left to Die	m.0d_3ywp	953983	17528	Jex Thoth			
12212	Sleep Long	m.0142pv6	956495	15050	Operation Ivy			
12213	Yellin' in My Ear	m.0142pt_	956664	15050	Operation Ivy			
12216	Can't Get Close Enough	m.0y56rq	957220	85	Black Sabbath			
12222	Blood One	m.0n7rgb	958995	16586	Bikini Kill			
12226	Thunderclap for Bobby Pyn	m.0dmj9bf	960854	1894	Sonic Youth			
12229	Hollow Hollow Eyes	m.0fvcyqb	964402	27185	Crocodiles			
12238	Making Days Longer	m.0wr1q7	973343	6278	RJD2	Male	1976-05-27	Eugene
12242	The Break of Autumn	m.0105r0n	982100	486	At the Gates			
12249	Las Palabras De Amor (The Words Of Love)	m.0frbq61	987669	140	Queen			
12252	"One Day	 Robots Will Cry"	m.0f7jzz5	994420	7989	Cobra Starship			
12255	Muscle'n Flo	m.0dzrl3_	997290	4581	Menomena			
12264	Memorize the City	m.0y52w7	1008987	39288	The Organ			
12281	Don't Think You're the First	m.0q_xkh	1045261	9473	The Coral			
12282	Girl Who Lives on Heaven Hill	m.0mpt5y	1045610	23458	Hüsker Dü			
12286	There Was Sun	m.0v8zsy	1053073	16889	Devendra Banhart	Male	1981-05-30	Houston
12291	Had We Had It	m.0n7j32m	1055987	16469	Frankie Rose			
12297	Total Drench	m.0nld8j4	1068012	7511	Iceage			
12298	Heads Explode	m.0mrymz	1072980	5255	Monster Magnet			
12299	"I Control	 I Fly"	m.01974zx	1075314	5255	Monster Magnet			
12300	All Friends and Kingdom Come	m.01974z0	1075317	5255	Monster Magnet			
12305	Falls Back On	m.0mt6qn	1082972	9716	Nickelback			
12309	Tea Lights	m.0fsqhqz	1084664	42448	Lower Dens			
12315	Ghost Of York	m.01cybvq	1091281	19732	As Tall As Lions			
12320	Feel Good Lost	m.0pydtk	1094417	5821	Broken Social Scene			
12322	Mossbraker	m.0pydtb	1094669	5821	Broken Social Scene			
12323	Vireo's Eye	m.0np3155	1094898	18271	Future Islands			
12325	L.A. Connection	m.0v3ndt	1097690	97	Rainbow			
12337	Lazy (Lazy)	m.0f53_fx	1118175	2555	Architecture in Helsinki			
12338	Static on the Wire	m.0ftgx6t	1118224	35491	Holy Ghost!			
12341	Worlds Converged	m.0dmbwxh	1129040	35508	Midnight Juggernauts			
12346	Body Language (Interpretation)	m.01d26qd	1134610	12135	Booka Shade			
12351	It Hurts To See You Dance So Well	m.01bgylt	1138805	19092	The Pipettes			
12352	We Are The Pipettes	m.01bgyky	1138806	19092	The Pipettes			
12353	B4 3D	m.0nn9z2z	1139075	2555	Architecture in Helsinki			
12365	"Greed	 Money	 Useless Children"	m.0dqtlzj	1157622	24141	Jay Reatard	Male	1980-05-01	Memphis
12367	S.A.D. Light	m.0rjpvbr	1162229	27577	Glasvegas			
12370	Hujawiak	m.0g81rrm	1163753	21155	Maria Peszek	Female	1973-09-09	Wrocław
12371	Fog Animal	m.015nsv_	1171884	12416	Deaf Center			
12377	They Could be Wrong	m.0q6_17r	1177943	28142	Lianne La Havas	Female	1989-08-23	London
12387	Midnight to 4 AM	m.0f2yh98	1229736	75657	Blackfilm			
12388	Creed of the Infidel	m.01d694x	1230996	17404	Suffocation			
12396	This Old Cabin	m.0f78d83	1262897	429	Agalloch			
12397	In The Quiet Absence Of God	m.0nm76qh	1268446	42912	Blue Sky Black Death			
12398	Where The Sun Beats	m.0nm5pqc	1268449	42912	Blue Sky Black Death			
12400	Alfa Beach	m.0vbm4gg	1270020	30154	Com Truise	Male	2000-01-01	Madison County
12410	Fucked Up and Ready to Die	m.0qqs15	1298278	6183	Darkthrone			
12420	Floater (Too Much to Ask)	m.0m89mm	1350742	424	Bob Dylan	Male	1941-05-24	Duluth
12422	I Am the Dog	m.0qcdn9	1361828	174	Nevermore			
12425	The Accusation Chair	m.0ryqzb	1362641	9058	King Diamond	Male	1956-06-14	Copenhagen
12426	A Broken Spell	m.0ryqz3	1362642	9058	King Diamond	Male	1956-06-14	Copenhagen
12430	Be Proud Of Your Kids	m.0y961vx	1388047	42324	Melody's Echo Chamber			
12437	Ghosts of the Golden City	m.0fw3nf8	1521100	46545	Chimp Spanner			
12439	Good for My Soul	m.0ly8p_	1547823	1711	The Jesus and Mary Chain			
12448	Ever Since WWI	m.01270fh	1700358	7286	Team Sleep			
12471	"Through the Trees	 Part 2"	m.0rj827t	12654403	18318	Mount Eerie			
12506	Oceansize	m.07n8pl	31460699	145467	Ian Moore	Male	1941-02-28	Sleaford
12532	August Burns Red	m.01rym7j	21057311	4741	Provision			
12571	Bongzilla	m.01jywzp	643265	13631	Regurgitator			
12577	Kvelertak	m.0cc6wk_	15116	2544	Kvelertak			
12609	Jacknife Lee	m.03f661g	32144416	40479	Human Traffic			
12610	Blotted Science	m.02r0653	13777519	1407984	Brain Fingerprinting			
12655	Neil Halstead	m.01nbfs8	25443830	340148	Spinner.com			
12663	Dave Sitek	m.08ww0z	26483746	1433744	WFUV			
12666	Bill Rieflin	m.020srm	4819126	16804	Pigface			
12693	Portugal The Man	m.0dph5z	11522578	1177843	Update: THE SUN			
12701	Japandroids	m.04cbp71	26949147	4578	Japandroids	Male	1977-08-02	Naples
12704	Fang Island	m.0bh8_wr	26948952	23587	Fang Island			
12712	Alfred Lion	m.04g306	16572732	12141	Madlib	Male	1973-10-24	Oxnard
12719	Bill Callahan	m.01w62hf	21200821	67176	NPR			
12743	The Normal	m.01n5ysc	15597553	1581523	Warm Leatherette			
12745	Delain	m.0cp706	26081931	1112580	Greg Burk	Male	1969-06-24	Lansing
12750	Blessthefall	m.01t02w9	4099894	440036	TO HELL AND BACK			
12767	Chris Goss	m.06340r	24673672	10112	UNKLE			
12784	Richard Hawley	m.03tsgj	19583316	1970554	Don’t Stare At The Sun			
12805	Kit Lambert	m.05ckvd	25511753	145812	Shame Club			
12839	Midlake	m.0c6slb	10294179	165301	Antiphon	Male	-0450-01-01	ancient Syracuse
12846	Mike Stone	m.03f5gnx	11832848	367685	Height With Friends			
12860	The Teenagers	m.03wd_kk	29025666	1523115	Why do Fools Fall in Love			
12872	Cloud Nothings	m.0hr1nbp	25315008	2805	Cloud Nothings			
12903	Gang Gang Dance	m.01rpl__	19780763	1989206	Romance Layers			
12910	Andy Stott	m.01s49j4	20974286	52016	Execution			
12928	Disarmonia Mundi	m.0f3rcb	9818450	1009292	Mind Tricks			
12932	The Bird and the Bee	m.026v_3g	26352743	27804	Mannheim Steamroller			
12934	Aesthetic Perfection	m.02w3mv7	28062831	2752692	Hit the Streets			
12964	Jack Douglas	m.078dsm	11724282	123246	Ημισκούμπρια			
12967	Ef	m.01snt22	247414	18720	Lite			
12969	Geeneus	m.01vlcxm	22654014	2269394	18 Years of Rinse | 1994			
12970	Michael McCann	m.026qg04	12765380	24977	Michael McCann	Male	1964-01-02	Glasgow
12976	Pat Regan	m.0j_w06	16086640	663026				
12989	Powerwolf	m.03clmwn	28034106	2749698	Panic In The Pentagram			
13006	Mark Linkous	m.03yj31	18108225	925461	Long Desert Cowboy			
13026	Born of Osiris	m.03wc88q	18405859	1853430	Follow the Signs (Solo)			
13044	The Baseballs	m.07k610d	13190732	123801	Umbrella			
13046	iwrestledabearonce	m.049glf6	6217223	651376	Deodorant Cant Fix Ugly			
13051	METZ	m.0q94zth	5107667	11509	Metz			
13054	Sikth	m.043639	25867900	2565207	Skies Of Millennium Night			
13057	13th Floor Elevators	m.013pgn	30910732	664513	You're Gonna Miss Me			
13077	The Bluetones	m.03y63m	29215901	2851314	Taxin' Jazz			
13096	Samsara Blues Experiment	m.0fr04qf	9936421	17560	Samsara Blues Experiment			
13103	Michael Kamen	m.01ycfv	10080445	1035626	Robin Hood  Prince of Thieves			
13138	Danny Cavanagh	m.01s63pg	12093276	208148	Danny Cavanagh			
13150	Speedy Ortiz	m.0v__hmc	3114104	58829	Speedy Ortiz			
13166	John Hill	m.0ds31l7	20109488	617901	The Young'Uns			
13169	mewithoutYou	m.01n6vf0	26133938	2589852	Everything was Beautiful and Nothing Hurt			
13195	Theory of a Deadman	m.05d3p_	7096993	188	Theory of a Deadman			
13211	Suuns	m.0fqkyby	25498917	2534358	Powers Of Ten			
13227	Zeigeist	m.064ntxz	6702860	698913	Dawn Night			
13240	Wardruna	m.0drg6x8	11668174	1194185	Helvegen			
13245	Keaton Henson	m.0hzhwl6	29097089	2840392	About Sophie			
13248	Danny Wright	m.01lyhzn	14187999	103895	Danny Wright	Male	1946-02-22	Cresskill
13256	Matt Green	m.0nhd3r0	27309985	307708	Matt Green	Male	1987-01-02	Bath
13271	Sybreed	m.0c752b	5987524	55329	Sonic Symphony			
13285	Yelle	m.03j0k31	30068931	28565	EA Trax			
13313	Ben Moody	m.01vxjxd	26087265	561816	Wishing Well			
13322	The Evpatoria Report	m.01s6jrp	16521609	1666601	Cosmic call			
13323	Emilíana Torrini	m.03j02dy	21315502	535501	Wednesday's Child			
13342	Alela Diane	m.03j17x0	26483598	1433744	WFUV			
13386	Sick Puppies	m.01mn682	7023758	13535	Sick Puppies			
13393	The Go! Team	m.057hfj	24320263	859606	Ladyflash			
13404	Steel Panther	m.01qh7_x	17364047	1750804	asian hooker			
13421	Panic! at the Disco	m.089pg7	8259771	856536	Kaleidoscope Eyes			
13423	Klaus Badelt	m.01nc3rh	7171511	677	Godspeed You! Black Emperor			
13425	Tony Mansfield	m.05fk9n	23307068	368	The Beatles			
13438	The Cribs	m.01q6mnz	20300426	340148	Spinner.com			
13468	Bear In Heaven	m.01rz6wq	26948992	235989	KEXP			
13471	Rustie	m.03j2scf	31586843	94893	Essential Mix			
13481	Nigel Godrich	m.02zhp0	21335353	481	Travis	Male	1939-03-18	Jackson
13485	Kraddy	m.03j1w6z	16398396	1654727	Android Porn			
13503	Dolores O'Riordan	m.02mlhk	22925798	2296037	Dolores O'Riordan – October			
13508	Frank Wilson	m.01v1yxd	19034981	1916807	001. Do I Love You			
13535	Les Discrets	m.0fqf4q2	25386227	1046	Alcest			
13538	Poliça	m.0j43hbw	18355037	7290	Vegas			
13552	Saosin	m.051lhb	2174405	249077	Audience of One			
13555	Dying Fetus	m.03k2zx	1989809	194823	Cerebral Turbulency			
13560	Coldworld	m.03j077y	25643812	570349	Theoretics			
13593	Black Moth Super Rainbow	m.01qh5k7	25314916	2517935	Boatfriend			
13595	The Rural Alberta Advantage	m.04zy8jp	26483614	1433744	WFUV			
13609	InnerPartySystem	m.03xpkvp	6025720	274936	Obsession	Female	1976-09-29	Portland
13672	The United States of America	m.01kw0b	9639250	991377	The American Metaphysical Circus			
13679	Jex Thoth	m.049fqvc	17520918	17528	Jex Thoth			
13688	Woods of Desolation	m.0fqvd11	14014	2285	Woods of Desolation			
13694	Daughtry	m.0f2jr1	1924087	56145	Home			
13701	The Plastic Ono Band	m.01qqwp9	27158724	15488	John Lennon & Yoko Ono	Male	1940-10-09	Liverpool Maternity Hospital
13711	Asian Kung-Fu Generation	m.03zgq4	23285679	2333360	Blue Train [Live]			
13721	The Spinto Band	m.01r_7l9	20963083	180555	Spy vs. Spy			
13730	Etienne de Crécy	m.01lfm5q	23478321	6858	Étienne de Crécy	Male	1969-02-25	Lyon
13748	Craig Leon	m.025zhpz	18846190	1896537	Ring With Three Concentric Circle			
13755	Truckfighters	m.03mf665	20513671	2061332	Desert Cruiser			
13758	Long Distance Calling	m.03f2q4m	4114084	33836	Ringers			
13783	Sean Combs	m.013w7j	21852230	291958	T-Bone			
13805	Jerry Boys	m.01vs_q1	13134188	31389	Steeleye Span			
13821	Halestorm	m.0b5jft	17364250	466937	Break In			
13823	Torche	m.03ck52g	17520730	2455	Torche			
13828	The Soft Moon	m.0g8rj_z	10581094	11287	The Soft Moon			
13830	Amebix	m.05d9sz	2629154	53984	Amebix			
13872	From Autumn to Ashes	m.05q4d4	1113055	18451	June Miller	Female	1902-01-12	Bukovina
13915	Guy Sigsworth	m.01vryrn	5520191	18521	Mirah	Female	1974-09-17	Philadelphia
13961	Boys Like Girls	m.0gkhpm	18927803	1407954	Two Is Better Than One			
13979	Télépopmusik	m.047p8t	31472139	48314	Smile	Female	1984-06-22	Yangon
13993	I'm From Barcelona	m.01s4jqf	12579809	120797	Headphones			
14009	Mike Moran	m.01vgvxr	11938019	225265	The Love Letter Band			
14022	Death In June	m.0454sv	24760399	2467814	God's Golden Sperm			
14037	Theatre of Tragedy	m.02mtkd	21116260	264329	Image			
14055	DragonForce	m.02ss5n	21663207	506675	Payne	Male	1790-01-01	England
14083	Junip	m.01rx5d8	8503182	1312	José González	Male	1978-07-31	Gothenburg
14087	How to Destroy Angels	m.0bwjdnf	597091	16293	Coil			
14094	Carissa's Wierd	m.01pt2lx	1088202	16888	Iron & Wine	Male	1992-01-08	South Korea
14100	Ian Brown	m.021dcw	20762169	2085902	F.E.A.R (Unkle mix)			
14105	The Pop Group	m.01p8s3z	3470728	374637	We Are All Prostitutes			
14107	Alina Orlova	m.03xnqbx	11320946	1155909	with prison cell was embraced			
14120	Anton Newcombe	m.03j0gb5	11900384	374326	"Nameless (UA	 Ternopil)"			
14139	Joyce Manor	m.0g6hkc7	21871859	2192284	Orange Julius			
14170	Arms and Sleepers	m.03j1754	12572870	1282694	The Architekt			
14175	Teo Macero	m.01v1m8b	13497908	30800	Equals			
14208	Secilia	m.01w3358	12452010	5977	Frederik	Male	1945-02-02	Helsinki
14217	Kalmah	m.03406r	31693834	3121607	heroes to us			
14224	Jon Kennedy	m.06lsvc	19999229	4112	Bonobo	Male	1976-03-30	Brighton
14268	The Coral	m.02_rvx	15822221	1602490	Synogence			
14280	Turmion Kätilöt	m.04y1py	14152908	1441378	Irstauden Ilosanoma			
14295	Krisiun	m.01p92t8	27966916	285516	Nuclear Winter			
14299	Parquet Courts	m.0q3zx8z	17655355	48225	Parquet Courts			
14301	Mac DeMarco	m.0nhyh0r	5107202	539870	The Drone			
14334	Benny Blanco	m.04ybzk4	11446140	1358	The Prodigy			
14338	Bark Psychosis	m.046lqj	488034	63329	Big Shot			
14339	The Early November	m.04_vsn	22724394	2276100	1000 Times a Day			
14344	Steve Jones	m.03f4nh3	864649	106519	nerdist			
14351	Stephen Marley	m.03_7vl	17008830	1715336	Chase Dem (Rototom 2011)			
14353	Dustin O'Halloran	m.01rd45g	4699503	500111	A01			
14357	Madina Lake	m.0ggwqb	24295012	2429753	Never Take Us Alive			
14358	Cap'n Jazz	m.01mbybb	11068221	45090	Scary Kids Scaring Kids			
14393	The Gaslight Anthem	m.03ct_n_	19008728	4227	The Gaslight Anthem			
14405	Kacey Musgraves	m.0m0pfvj	9571534	984142	FOLLOW YOUR ARROW			
14421	Michael Kiwanuka	m.0gx0m40	26483124	1433744	WFUV			
14455	Behexen	m.01qystj	8385069	9315	Behexen			
14459	Pop Will Eat Itself	m.03r_6p	5848772	564214	Def Con One			
14482	Vince Guaraldi Trio	m.01j44x7	19640630	1976571	Since I Fell For You			
14501	D'espairsRay	m.05g7xr	21585282	795633	Squall			
14502	Michal Menert	m.0nhyk0d	10288596	6040	Emancipator	Male	1987-05-27	New York City
14503	Blaqstarr	m.03f49s5	21021720	2112818	handstand			
14509	The La's	m.022cyn	12304967	1059078	There She Goes			
14512	Mark Hoppus	m.0191cq	29551280	2882497	when i was 17			
14513	+44	m.09v9ksz	18236078	711205	Nunca Duerma			
14530	Klaxons	m.01snrhw	14373554	1463923	Gravity's Rainbow (Soulwax Remix)			
14540	Andreya Triana	m.0bwgdgl	21151555	2125464	Draw The Stars			
14550	Julian Casablancas	m.02lxhd	31637802	3114863	Left Right In The Dark			
14573	Giles Hall	m.03h_521	9051615	610537	Six Minute War			
14575	Genghis Tron	m.0fl5y6	8366242	17363	Genghis Tron			
14578	Trentemøller	m.01wj0z6	13048550	143593	XLR8R Magazine			
14583	Polar Bear Club	m.05mxb7f	149587	21487	Silent Majority			
14603	Mike Skinner	m.0gj9qw4	22488985	2301	The Streets			
14607	Cajun Dance Party	m.01wlyrt	1793762	209203	The Race			
14621	Dave Allen	m.07jp0c	8357080	17207	Theme Songs			
14631	Varg Vikernes	m.01sgpp	9061430	938996	Nadie Importante			
14653	Job for a Cowboy	m.0ds63t	6216681	9459	Knee Deep			
14675	The Pipettes	m.09gm_w	5518210	581657	Pull shapes			
14685	If These Trees Could Talk	m.05q7_hg	13896422	1183297	Title Unknown			
14689	Pat Metheny Group	m.02lbrd	13211872	283604	Another Life			
14694	Travi$ Scott	m.0sghzm9	25231879	292576	Travi$ Scott			
14722	Shabazz Palaces	m.0frk69s	25187300	22009	Shabazz Palaces			
14741	Lianne La Havas	m.0h970c7	23479784	259045	Age			
14742	Noel Gallagher's High Flying Birds	m.0gystz9	30202276	28852	Noel Gallagher's High Flying Birds			
14757	Eddie Murphy	m.0f7hc	3193514	103468	Filip & Fredrik	Male	1956-07-02	Dnipro
14761	Veronica Falls	m.0h97bvk	264208	2356	Veronica Falls			
14763	Ill Niño	m.0436wn	8060905	53880	No Shame			
14764	John Parish	m.01rnfpv	13571012	6167	The The			
14767	Johnny Otis	m.01lf820	1301677	113877	Stinking Lizaveta			
14783	In the Woods...	m.058p0_	457486	17888	In The Woods...			
14789	Wooden Shjips	m.01t155q	3699332	399435	Opium Eyes of Nico			
14798	As Blood Runs Black	m.01swpns	15562267	634547	The Growl Family			
14819	The Afghan Whigs	m.0143pl	2483866	2575	Afghan Whigs			
14828	John King	m.026dlh8	14230118	188543	Rod MacDonald	Male	1948-08-17	Southington
14855	toe	m.03hkt9f	691001	24156	Dhal			
14858	Vashti Bunyan	m.051_v0	12184193	1245300	Train Song			
14886	Ray Manzarek	m.021r7r	12290018	1255741	airportradio			
14932	Glasvegas	m.03m6v03	14664828	1492564	I Am Scientist			
14934	American Football	m.01ns5hb	20079450	256750	Elephants			
14940	Willy DeVille	m.07tv66	29197402	2849221	It's So Easy			
14942	Adam Young	m.0cmb4nz	10255253	1052452				
14953	Blouse	m.0sxc13b	21084591	2118679	Köok			
14960	Deathspell Omega	m.050w33	23955527	7045	Deathspell Omega			
14964	Hypnotone	m.01q146m	2305409	74312	Morphem	Male	1998-07-29	Shahrud
14984	Jerry Douglas	m.0bhvtc	31446376	3092108	NPT Camera One			
15005	Pere Ubu	m.02qt8v	15916385	66347	Final Selection			
15011	Cannibal Ox	m.039dp_	15202707	37641	Vast Aire	Male	1978-02-05	Mount Vernon
15021	The Whitest Boy Alive	m.0h53h6	12262322	1253166	Golden Cage			
15023	Bishop Allen	m.01n4pdd	31669471	3118488	Click Click Click Click			
15026	sleepmakeswaves	m.03f7pk4	29523099	17510	Sleepmakeswaves			
15033	La Sera	m.0g61ymf	6041354	13508	Morgan	Male	1972-12-23	Milan
15039	Department of Eagles	m.01qj5sy	17362122	1750232	Romo goth			
15069	Lords of the Underground	m.01nlfyq	19266394	1938633	Grandmilly x BONES			
15074	Drudkh	m.080gxr	7088579	737849	The Cranes Will Never Return Here			
15088	Mushroomhead	m.046f7l	4846886	514844	My speaking shoes			
15096	Miss May I	m.076y98j	28151483	2761355	Relentless Chaos			
15107	The Ummah	m.01wmxp1	27705752	2722354	P.Genz			
15114	Angel Olsen	m.0nhbfn6	32173489	18236	Angel Olsen	Female	1987-01-22	St. Louis
15117	Four Year Strong	m.01snnv3	26133920	2589846	Bada Bing! Wit' a Pipe!			
15125	Chris Thomas	m.0b3pnz	10896344	1114970	O Giant Man			
15129	The Rakes	m.01r80hp	19474176	1959832	The World Was A Mess But His Hair Was Perfect			
15134	Disco Ensemble	m.01pt902	18111508	17140	Eartha Kitt	Female	1927-01-17	North
15135	Cute Is What We Aim For	m.0crwm1	20774077	2087144	The Curse Of Curves			
15154	Rory Gallagher	m.01tw31	7676363	797038	Souped Up Ford			
15161	Battlelore	m.044t_x	12773184	28925	House of Heroes			
15162	Hercules & Love Affair	m.03mb3h5	11521224	7945	Gilles Peterson	Male	1964-09-28	Caen
15170	Mt Eden	m.0frwp58	16026669	15576	Mt Eden			
15172	Front 242	m.0gdqh	863927	8389	Mindless Self Indulgence			
15184	Kevin Parker	m.0k8sxg7	18289570	4134	Tame Impala			
15192	Aaron Harris	m.03j0m28	16291828	18003	Jelly Roll Morton	Male	1890-10-20	New Orleans
15202	Jamie xx	m.0gg5cvx	9377229	966821	FACT Mix 282			
15222	Amenra	m.01sqfr7	16412725	14836	Amenra			
15223	Okkervil River	m.03sb41	29328577	2751	Okkervil River			
15240	Charles Greene	m.0vc5nz7	12690201	1295378	Baby Oh Baby			
15244	Mark Foster	m.01w_dgq	17221872	239060	Beautiful Day			
15245	The Wild Beasts	m.027ngmf	24062070	69862	Morton Subotnick	Male	1933-04-14	Los Angeles
15250	Dirty Projectors	m.01qr0cd	21597744	4720	Dirty Projectors			
15251	One Day As a Lion	m.04csvfz	30880299	43596	Tequila and the Sunrise Gang			
15260	Them Crooked Vultures	m.06_v0k3	12670267	1292567	Scumbag Blues			
15281	Primitive Radio Gods	m.01jdr0y	5435055	572833	Standing Outside A Broken Phone...			
15291	Dan Le Sac Vs Scroobius Pip	m.02qngmv	18492489	576002	Look For The Woman			
15296	Nemesea	m.01r4gwp	14291950	1455531	Threefold Law			
15312	Grandmaster Flash and the Furious Five	m.01w58k9	28488923	142108	Scorpio	Female	2001-10-31	Barcelona
15334	Solution .45	m.064mzpb	650164	81033	Unmoored			
15338	Bass Brothers	m.047bsg	11586735	1184362	Mr Jungle (Hazard s Exclusive VIP)			
15348	Stevie Ray Vaughan and Double Trouble	m.01jcx84	27841347	77	Stevie Ray Vaughan and Double Trouble	Male	1954-10-03	Dallas
15386	The Aquabats	m.03m882	21843000	2189577	Super Rad			
15390	Miles Kane	m.03f5w8k	17617449	799332	Rainbow Woman			
15397	People Under the Stairs	m.068f2d	24356111	2434908	Acid Raindrops			
15408	DJ Scratch	m.056mbq	4740495	442028	Bass 305			
15416	The Qemists	m.05p5qrx	22925222	2295834	The Qemists – S.W.A.G. feat. Devlin Love			
15418	Crippled Black Phoenix	m.01s_ygv	26087062	2586372	444			
15420	Rob Swire	m.07s6tg7	10571983	1082848	Witchcraft (Drumstep)			
15432	Ugly Casanova	m.01mh418	6397018	2570	Modest Mouse			
15437	Lali Puna	m.01m07p0	23077526	5262	Bomb the Bass			
15441	Lee Morgan	m.01k14w	2963491	27722	Alcohol Jazz			
15448	Chuck D	m.01qv9	18877598	46717	Chief Kamachi			
15464	Café Tacuba	m.02y266	17221487	1735806	Quiero Ver			
15468	Chvrches	m.0p3qb9l	5439182	573945	You Caught The Light The Bones Of What You Believe			
15501	The Bloodhound Gang	m.0dz93n	6935683	1991	Bloodhound Gang			
