eid	name	entity	artist_name	artist_genre	artist_birth_date	artist_birth_place
8464	Tea Time With Maseo	 m.0m6m8w	Lovage			
8465	The Malkin Jewel	 m.0nm6s5j	The Mars Volta			
8466	Empty Vessels Make the Loudest Sound	 m.0rj4jsp	The Mars Volta			
8467	This Party Sucks	 m.0rf1k7n	The Wonder Years			
8468	Someday Believers	 m.0sqdy87	Portugal. The Man			
8469	Sliver	 m.0v4b6h8	The Gaslight Anthem			
8470	Tetragrammaton	 m.01chx79	The Mars Volta			
8471	Cementality	 m.0wp7y2c	King Krule	Male	1994-08-24	London
8472	Boiling	 m.0vbrdt1	Disclosure			
8473	A Charm / A Blade	 m.0sj43zy	Phosphorescent			
8474	Wet My Bed	 m.0qf0nb	Stone Temple Pilots			
8475	No Memory	 m.0qf0m0	Stone Temple Pilots			
8476	Not Anymore	 m.0lds13	Dead Boys			
8477	What Love Is	 m.0251mt5	Dead Boys			
8478	Disorder and Disarray	 m.014bhwg	Rancid			
8479	Diabolic Scheme	 m.0xsv6k	The Hives			
8480	Blue Smoke	 m.0smfxmm	Stone Sour			
8481	Gravesend	 m.0snf3zc	Stone Sour			
8483	Black John	 m.0sq0t17	Stone Sour			
8484	Rollin' On	 m.01ckwbt	Black Stone Cherry			
8485	Cat Faces	 m.0mr04q	Ugly Casanova			
8486	Running Out Of Pain	 m.010rsmh	12 Stones			
8487	Lost Weekend	 m.0f5ktt1	The Qemists			
8488	Sex (I'm A)	 m.0mj7gd	Lovage			
8489	Climbing a Chair to Bed	 m.0g8sdr9	Dropkick Murphys			
8490	The Wasp	 m.0lgmnp	The Doors			
8491	Wild In The Streets	 m.0dxp0s9	Bon Jovi			
8492	Blood And Fire	 m.0vy6d96	Van Halen			
8493	Tired of the Rain	 m.01ckwbc	Black Stone Cherry			
8494	Fight Inside	 m.0f613v_	Red	Male	1978-01-01	Geneva
8495	King of Asskissing	 m.0mbbc4	The Hives			
8496	Follow Me Down (feat. Sleepy Sun)	 m.0snyydc	UNKLE			
8497	Unreal	 m.0y_jj7	UNKLE			
8498	The Gift	 m.01c6_7p	Seether			
8499	Travelin' On	 m.0j6pk3n	Norah Jones	Female	1979-03-30	Brooklyn
8500	Little Broken Hearts	 m.0j6pk5x	Norah Jones	Female	1979-03-30	Brooklyn
8502	I Can't	 m.0m2hcw	Radiohead			
8503	Music For A Nurse	 m.01b070b	Oceansize			
8505	My Kinda Girl	 m.0nmggt2	Chickenfoot			
8506	Knee Deep	 m.0mvcq9	CKY			
8507	Kings Horses	 m.01f0gpz	Jet			
8508	Boy From School	 m.0g6cbfn	Hot Chip			
8510	Filial	 m.0g65cv3	Pianos Become the Teeth			
8511	Riot Act	 m.0rdhm6	Skid Row			
8512	That Girl Possessed	 m.0y5z2r	Alexisonfire			
8514	Don't Cry (alt. lyrics)	 m.0fqs487	Guns N' Roses			
8515	So Emotional	 m.0mz_y2	Whitney Houston	Female	1963-08-09	Newark
8516	Back On The Chain	 m.0nmy8z6	Motörhead			
8517	The Loner	 m.0s3mcz	Gary Moore	Male	1952-04-04	Belfast
8518	Mary Had A Little Lamb	 m.0g72l1x	Stevie Ray Vaughan and Double Trouble	Male	1954-10-03	Dallas
8519	Pride and Joy	 m.0g7sp_z	Stevie Ray Vaughan and Double Trouble	Male	1954-10-03	Dallas
8520	Time Is Right	 m.0rf3d30	Motörhead			
8521	International Love	 m.0qbcq6b	Pitbull	Male	1981-01-15	Miami
8522	We Aite (Wake Your Mind Up)	 m.0fwcl_j	Kid Cudi	Male	1984-01-30	Cleveland
8523	Get Born Again	 m.0lpsj5	Alice in Chains			
8524	Anno Mundi	 m.0y565_	Black Sabbath			
8525	Soft Room	 m.0fw77jm	Lorn	Male	1987-01-01	Normal
8526	Nights Off	 m.0fz0204	Siriusmo	Male	1976-01-01	Berlin
8527	Good Idea	 m.0nm3wcv	Siriusmo	Male	1976-01-01	Berlin
8528	Mosaik	 m.0y8tnqy	Siriusmo	Male	1976-01-01	Berlin
8529	Ring the Alarm	 m.01dq2d7	Beyoncé	Female	1981-09-04	Houston
8530	Say I	 m.0l17q_	Creed			
8531	That's the Way Love Goes	 m.0lgvc1	Janet Jackson	Female	1966-05-16	Gary
8532	4000 Rainy Nights	 m.0m0k6k	Stratovarius			
8533	L'Amour Toujours	 m.0lp2xl	Gigi d'Agostino			
8534	Slave to the Rhythm	 m.01dc3b7	Grace Jones	Female	1948-05-19	Spanish Town
8535	Twisting By The Pool	 m.01cfpq8	Dire Straits			
8537	Dogs Were Barking	 m.014lbt6	Gogol Bordello			
8538	Berceuse	 m.0nmdd3z	Cœur de Pirate			
8539	Supertheory of Supereverything	 m.0f06y1d	Gogol Bordello			
8540	On the Edge of a Cliff	 m.0nnt04b	The Streets			
8541	Now That We Found Love	 m.0dmhm91	Heavy D & The Boyz	Male	1967-05-24	Mandeville
8543	It's Gonna Be	 m.0frg9x8	Norah Jones	Female	1979-03-30	Brooklyn
8544	The Plug	 m.0n0zl4	Bonobo	Male	1976-03-30	Brighton
8545	Dinosaurs	 m.0n0zkh	Bonobo	Male	1976-03-30	Brighton
8546	To Hell With Good Intentions	 m.0192ks6	mclusky			
8547	One Small Step	 m.0llcd3	Amon Tobin	Male	1972-02-07	Rio de Janeiro
8548	Dinosaurs (Jon Kennedy Mix)	 m.0qbd9m	Bonobo	Male	1976-03-30	Brighton
8549	Amalucada Vida	 m.0dwqrm8	Manu Chao	Male	1961-06-21	Paris
8550	Mama Cuchara	 m.0dqt_7s	Manu Chao	Male	1961-06-21	Paris
8551	Hoops	 m.0m4kkb	The Chemical Brothers			
8552	The Sunshine Underground	 m.0y7yqf	The Chemical Brothers			
8553	Touch The Sky	 m.014_6cb	Kanye West	Male	1977-06-08	Atlanta
8554	Your Country	 m.0f06y18	Gogol Bordello			
8555	Must Be Santa	 m.0nnc6b5	Bob Dylan	Male	1941-05-24	Duluth
8556	Three Little Birdies Down Beats	 m.014478s	The Chemical Brothers			
8557	Air Batucada	 m.0y4zk6	Thievery Corporation			
8559	Almost Done	 m.0lf0v3	Morcheeba			
8560	End Theme	 m.0ltlml	Morcheeba			
8561	Tribal Connection	 m.0f06y0w	Gogol Bordello			
8563	Chac Mool	 m.0dn5sx3	Rodrigo y Gabriela			
8564	Ankle Injuries	 m.0dp51zb	Fujiya & Miyagi			
8565	Huliganjetta	 m.0rqrty	Gogol Bordello			
8566	Strange Meeting II	 m.0m9_bj	Nick Drake	Male	1948-06-19	Yangon
8567	Blue Movie	 m.0myzn6	Sneaker Pimps			
8568	Roll It Up	 m.0vn5j3	The Crystal Method			
8569	Path Vol. 2	 m.0xfz_d	Apocalyptica			
8570	Boogie Down	 m.0nn1ns3	MGMT			
8571	No Jive	 m.0sftx9	De-Phazz			
8572	The Body of an American	 m.0lt7m5	The Pogues			
8573	Lyin' Eyes	 m.0rgzc6	Eagles			
8574	You And I Both	 m.0_bdpg	Jason Mraz	Male	1977-06-23	Mechanicsville
8575	Spend a Lifetime	 m.0lt79_	Jamiroquai			
8576	Drifting Along	 m.0v6t9b	Jamiroquai			
8578	Michael X	 m.0nn4bn5	Casper	Male	1982-09-25	Lemgo
8579	Salty Dog	 m.0pp254	Cat Power	Female	1972-01-21	Atlanta
8580	Diamonds On the Inside	 m.0_v0xr	Ben Harper	Male	1969-10-28	Pomona
8581	Greencard Husband	 m.0rqrw7	Gogol Bordello			
8582	Die (And Die Now)	 m.0s8zq7	DevilDriver			
8583	Land of Confusion	 m.0157q4j	Disturbed			
8584	Pistola	 m.0nmtnwt	Mos Def	Male	1973-12-11	Brooklyn
8585	You've Got to Belong to It	 m.0ldnvj	Pantera	Male	1964-02-03	Santiago de Querétaro
8586	Back 2 Good	 m.0lqy9h	Matchbox Twenty			
8587	High Hope	 m.0jxxk3y	Glen Hansard	Male	1970-04-21	Dublin
8588	Dub the Frequencies of Love	 m.0f06y1h	Gogol Bordello			
8590	Another Place to Fall	 m.0125j2j	KT Tunstall	Female	1975-06-23	Edinburgh
8591	Stoppin' the Love	 m.0125j48	KT Tunstall	Female	1975-06-23	Edinburgh
8592	Cemetary Party	 m.0rc74f	Air	Male	1990-01-01	Kashgar
8593	Printemps	 m.0nk_t66	Cœur de Pirate			
8594	Casanova, Baby!	 m.0nmzczw	The Gaslight Anthem			
8596	Arms Of A Woman	 m.015x3xd	Amos Lee	Male	1978-06-22	Philadelphia
8597	Sacred Darling	 m.019d6t2	Gogol Bordello			
8598	Jolene	 m.0znry3	Ray LaMontagne	Male	1973-06-18	Nashua
8599	Falling From the Sun	 m.0fqgls8	The Album Leaf			
8600	Negativ Nein	 m.0rjg_v	Einstürzende Neubauten			
8601	Savitri	 m.0f8bdpw	Rodrigo y Gabriela			
8602	I Need To Know	 m.0lfkfc	Tom Petty and The Heartbreakers	Male	1950-10-20	Gainesville
8603	Sponsored By Destiny	 m.0dmd86n	Slagsmålsklubben			
8604	Buster Voodoo	 m.0f5mpmx	Rodrigo y Gabriela			
8605	Wring That Neck	 m.0tr6tw	Deep Purple			
8606	The Boogie Man Song	 m.0z50xf	Mos Def	Male	1973-12-11	Brooklyn
8607	Spider's Web	 m.015c9jg	Katie Melua	Female	1984-09-16	Kutaisi
8608	Shy Boy	 m.0fv6mk1	Katie Melua	Female	1984-09-16	Kutaisi
8609	Narrow Escape	 m.0znrx0	Ray LaMontagne	Male	1973-06-18	Nashua
8611	Sing It Again	 m.0pjwvy	Beck	Male	1970-07-08	Los Angeles
8612	Little Miss Strange	 m.01cnvft	Jimi Hendrix	Male	1942-11-27	Seattle
8614	Applebite	 m.0lk4z2	Soundgarden			
8615	When The Earth Moves Again	 m.0ms4fd	Jefferson Airplane			
8616	Wooden Ships	 m.0m0v4x	Jefferson Airplane			
8617	Son And Daughter	 m.01d1_c7	Queen			
8618	Habit	 m.0xc1hk	Pearl Jam			
8619	Winter Birds	 m.0rf001x	Ray LaMontagne	Male	1973-06-18	Nashua
8620	So Appalled	 m.0fsc3xt	Kanye West	Male	1977-06-08	Atlanta
8621	Exits to Nowhere	 m.0dw8jv6	Sleepmakeswaves			
8622	Loyal Shadow	 m.0sh1z50	Soilwork			
8623	I Will Buy You A New Life	 m.0v3x5z	Everclear			
8624	Suffer	 m.0f0_4vl	Stone Sour			
8625	Tristia	 m.0fx82z0	Hammock			
8626	Hello Tomorrow	 m.0zfg_f	Zebrahead			
8627	Feeling Lucky	 m.0dwvkvr	Jimmy Eat World			
8628	Wound	 m.0125y1y	The Smashing Pumpkins			
8630	Fuzzy Blue Lights	 m.0dv8qn1	Owl City			
8632	Keep It On Ice	 m.0dmq4ll	Enter Shikari			
8633	Darkshines	 m.0f305gg	Muse			
8634	Lontano	 m.0tw9k0	Ludovico Einaudi	Male	1955-11-23	Turin
8636	Lying in the Sun	 m.0tbm2c	Stereophonics			
8637	Bonescraper	 m.015fk2j	Fear Factory			
8638	To Sheila	 m.0wdvh_	The Smashing Pumpkins			
8639	(Come On) Let's Go!	 m.0dmmqzt	The Smashing Pumpkins			
8641	The Tip Of The Iceberg	 m.0fvqr1_	Owl City			
8642	Up Against The Wall	 m.01cmpc3	Boys Like Girls			
8643	Grown So Ugly	 m.0ybhxg	The Black Keys			
8644	Starla	 m.0fs2xsb	The Smashing Pumpkins			
8645	Pissant	 m.0nlfcw3	The Smashing Pumpkins			
8646	Blew Away	 m.0m5qx8	The Smashing Pumpkins			
8647	Frail and Bedazzled	 m.0ldvfx	The Smashing Pumpkins			
8648	Soothe	 m.0m5qx1	The Smashing Pumpkins			
8649	Scene of the Crime	 m.0wh6b6m	Placebo			
8650	Bot	 m.0dvyb4p	deadmau5	Male	1981-01-05	Niagara Falls
8651	Revol	 m.0fy6c2v	Manic Street Preachers			
8652	Bite the Hand That Bleeds	 m.0tvrws	Fear Factory			
8653	Citizen/Soldier	 m.0dr64py	3 Doors Down			
8654	Forget About Tomorrow	 m.01bc4yr	Feeder			
8655	Best of Me	 m.0y9k6y4	A Day to Remember			
8656	The New Transmission	 m.01bz9xf	Lostprophets			
8657	Three Sisters	 m.0dnyb4f	Hammock			
8658	North West Three	 m.0ycz9s	Fatboy Slim	Male	1963-07-16	London Borough of Bromley
8660	Over The Edge	 m.0zfgz_	Zebrahead			
8661	The Difference Between Medicine And Poison Is In The Dose	 m.0dyxxxz	Circa Survive			
8663	Guilty Pleasure	 m.0f1x9lq	Cobra Starship			
8664	Du willst es doch auch	 m.019wnp3	Oomph!			
8665	Pay in Blood	 m.0khr11x	Bob Dylan	Male	1941-05-24	Duluth
8666	War Of Heaven	 m.0fr7tdj	Black Label Society			
8667	Bis zum Schluss	 m.0dq13hp	Oomph!			
8668	Another Know It All	 m.0yq5rn	Chevelle			
8669	Rites Of Spring	 m.011jsbk	The Bravery			
8670	Heaven For The Weather, Hell For The Company	 m.01bz9z5	Lostprophets			
8671	Shock to the System	 m.011xv4v9	Billy Idol	Male	1955-11-30	Stanmore
8672	Adore Adore	 m.0dnyhcb	Yoav	Male	1979-10-15	Tel Aviv
8673	Muscle in Plastic	 m.0m31dg	Bauhaus			
8674	Smokestack Lightning	 m.0m1638	Soundgarden			
8675	Time Of My Life	 m.0nmkv1t	3 Doors Down			
8676	Here It Goes	 m.0dwvkvx	Jimmy Eat World			
8677	Ten Thousand Years Won't Save Your Life	 m.0q9b8wp	Hammock			
8678	Sleight Of Hand	 m.010n4j0	Pearl Jam			
8679	The Document Speaks for Itself	 m.0y9zt90	A Day to Remember			
8680	Window In The Skies	 m.0f5rt7s	U2			
8681	Corporate Cloning	 m.015fk1n	Fear Factory			
8682	Android	 m.0_7lqh	Green Day			
8683	Cicadas And Gulls	 m.0rjk__l	Feist	Female	1976-02-13	Amherst
8684	Waiting On an Angel	 m.0l_1w2	Ben Harper	Male	1969-10-28	Pomona
8685	My Parties	 m.0lqt3d	Dire Straits			
8686	Lady Cobra	 m.0q9bmjg	Green Day			
8687	Breeding Thorns	 m.0f03q40	Soilwork			
8688	Silent Sea	 m.0125j3d	KT Tunstall	Female	1975-06-23	Edinburgh
8689	Comfortable Liar	 m.012ljg4	Chevelle			
8691	Black Door	 m.0dqzxsm	The Black Keys			
8692	Unnecessary Trouble	 m.014g3gn	Hard-Fi			
8693	Learning To Fall	 m.01cmpck	Boys Like Girls			
8694	Long Live The Misanthrope	 m.0spk1cc	Soilwork			
8695	Keep Me	 m.0ybhyb	The Black Keys			
8696	All Hands Against His Own	 m.0ybhwl	The Black Keys			
8697	Just Couldn't Tie Me Down	 m.0ybhwc	The Black Keys			
8698	10 A.M. Automatic	 m.012dx_r	The Black Keys			
8699	Jackie Big Tits	 m.017p674	The Kooks			
8700	Middle Eastern Holiday	 m.0128tm7	Hard-Fi			
8701	Unattainable	 m.0dzm8h9	Little Joy			
8702	Stella del mattino	 m.0f86yvq	Ludovico Einaudi	Male	1955-11-23	Turin
8703	The Last Reminder	 m.0nk_9d5	Collapse Under the Empire			
8704	Never Went to Church	 m.019lfck	The Streets			
8705	Zzzonked	 m.0ds5mmr	Enter Shikari			
8706	Not Enough	 m.01f51qd	3 Doors Down			
8707	Of Lillies and Remains	 m.0m2sqg	Bauhaus			
8708	Grow On, Grow Up, Grow Out	 m.0dy4g4f	Moving Mountains			
8709	Hongkongaton	 m.0f0x349	Gorillaz			
8710	Sewn and Silent	 m.0116w24	Karnivool			
8711	16.12	 m.0w75dw	Mono			
8712	Sailor Song	 m.0fwx410	First Aid Kit			
8713	Crystal Canyon	 m.018b5b4	God Is An Astronaut			
8714	No One Knows	 m.0_7lqq	Green Day			
8715	No Games	 m.0psh44	Breaking Benjamin			
8716	Syndir Guðs (opinberun frelsarans)	 m.0m7hvh	Sigur Rós			
8717	Cast It Out	 m.0fyd5pr	10 Years			
8718	St. Vitus Dance	 m.0sy4zf	Bauhaus			
8719	Les Boys	 m.0l1g55	Dire Straits			
8720	All Those Yesterdays	 m.0trbqb	Pearl Jam			
8721	Out Of My Head	 m.0l1g0c	Fastball			
8722	An Evening with El Diablo	 m.012ljhx	Chevelle			
8723	Mein Land	 m.0rk27m5	Rammstein			
8724	When Skeletons Live	 m.0fqrsyl	Coheed and Cambria			
8726	Fuck Time	 m.0q5n76w	Green Day			
8727	Bla Bla Bla	 m.0mlk0l	Gigi d'Agostino			
8728	Better Do Better	 m.01cf0tb	Hard-Fi			
8729	Oh Star	 m.0g8ycv0	Paramore			
8730	Das Grizzly Lied	 m.0nmpbt5	Casper	Male	1982-09-25	Lemgo
8731	Beim ersten Mal tut's immer weh	 m.0dq13hy	Oomph!			
8732	Roquefort	 m.0116w1h	Karnivool			
8733	Rob the Bank	 m.0wh3dzh	Placebo			
8734	Neverender	 m.019xxld	Coheed and Cambria			
8735	White Daisy Passing	 m.016qd5g	Rocky Votolato	Male	1977-03-08	Dallas
8736	The Whole Catastrophe	 m.0fx82yq	Hammock			
8737	Last Mile Home	 m.0wv3t_s	Kings of Leon			
8738	Andy's Chest	 m.0mqbc6	The Velvet Underground			
8739	Uncovered	 m.0lh2jx	Soundgarden			
8740	Boot Camp	 m.0lk4_m	Soundgarden			
8741	An Unkind	 m.0lk4_d	Soundgarden			
8742	Overfloater	 m.0lk4_5	Soundgarden			
8743	No Attention	 m.0lk4zr	Soundgarden			
8744	Drawing Flies	 m.0l1kzh	Soundgarden			
8745	Everybody's Screaming!!!	 m.01bz9y9	Lostprophets			
8746	Mein Schatz	 m.01bqgbg	Oomph!			
8747	In un'altra vita	 m.0f86yq0	Ludovico Einaudi	Male	1955-11-23	Turin
8748	Save the Population	 m.0132r2s	Red Hot Chili Peppers			
8749	End of Me	 m.0yc7bvg	A Day to Remember			
8750	Violence (Enough Is Enough)	 m.0y9fy11	A Day to Remember			
8751	Winter Light	 m.01010qr	Hammock			
8752	The Attic	 m.0nm4ph2	In Flames			
8753	Where the Story Ends	 m.0dq14fx	The Fray			
8754	They Fucked Our Asses	 m.0j6wndz	Tenacious D			
8755	Comfort Me	 m.0rht_nw	Feist	Female	1976-02-13	Amherst
8756	The Silence	 m.01010sq	Hammock			
8757	The Lake And The River	 m.0f3dyn9	The Dear Hunter			
8758	Baby Genius	 m.0l_n5g	Eels			
8759	The Greatest Lie	 m.0dyxxxs	Circa Survive			
8760	Never Run Away	 m.0sn786m	Kurt Vile	Male	1980-01-03	Lansdowne
8761	Tennessee Line	 m.0nm2tsl	Daughtry			
8762	The Seer Returns	 m.0q87lsd	Swans			
8763	Sworn To A Great Divide	 m.0f03q49	Soilwork			
8764	With Strangers	 m.0dzm8gp	Little Joy			
8765	Der Strom	 m.01685cz	Oomph!			
8766	Blackened Waters	 m.0tsywx	Black Label Society			
8767	We Live No More	 m.0166p3t	Black Label Society			
8768	Somewhere Else	 m.018yd7d	Razorlight			
8770	Yours to Hold	 m.01f0fdv	Skillet			
8771	Addicted to Drugs	 m.0fr7zj_	Kaiser Chiefs			
8772	Goldmine	 m.0w3cf_b	White Lies			
8773	Getting Even	 m.0w3901h	White Lies			
8774	Big TV	 m.0wjv2m0	White Lies			
8775	Ára bátur	 m.0dmdk0z	Sigur Rós			
8776	The Willing Well IV: The Final Cut	 m.014jj8j	Coheed and Cambria			
8779	Hero/Heroine	 m.01cmpb7	Boys Like Girls			
8780	Half the Truth	 m.0fr7zkq	Kaiser Chiefs			
8781	Sick Heart River	 m.0drjr2v	Soilwork			
8782	Darkest Days	 m.0fr5sh6	Black Label Society			
8783	The Long Run	 m.014yp2l	Eagles			
8784	Easy Fraction	 m.0q9brw3	Breakbot	Male	1981-10-05	Corbeil-Essonnes
8785	Knock Me Down	 m.0116j7f	Red Hot Chili Peppers			
8786	Body Movin' (Fatboy Slim remix)	 m.0dtrrzh	Beastie Boys			
8790	Unbeliever	 m.0wh9pmp	Architects			
8791	Slit Wrist Theory	 m.0r1mc6	36 Crazyfists			
8792	Naysayer	 m.0_jzt07	Architects			
8793	Gravedigger	 m.0_j6q6r	Architects			
8794	For Those About To Rot	 m.0fd__vp	Soulfly			
8795	Warmageddon	 m.0fd__vz	Soulfly			
8796	No More Angels	 m.0mm269	Soilwork			
8797	Natural Born Chaos	 m.012fhhp	Soilwork			
8798	Humanoid	 m.0f2f4pp	Chevelle			
8799	Prince Charming	 m.0lflq1	Metallica			
8800	Imaginary Enemy	 m.0rkqqb7	Circa Survive			
8801	Unemployable	 m.019wy8j	Pearl Jam			
8803	Still Running	 m.0yq5q_	Chevelle			
8804	The Living Infinite II	 m.0slx_db	Soilwork			
8806	Pollution	 m.0ttt7s	Limp Bizkit			
8807	Signs	 m.0tw446	Creed			
8808	Who's Got My Back?	 m.0nbbn9	Creed			
8809	Make Me Believe	 m.0y8r0p	Godsmack			
8810	Blood For Blood	 m.0p4gnb	Machine Head			
8811	Devil's Island	 m.0qcdhvk	Architects			
8812	Behind The Throne	 m.0why63d	Architects			
8813	American Capitalist	 m.0nnh1_8	Five Finger Death Punch			
8814	It's All Wrong	 m.0wmgz98	Korn			
8815	Light Discovering Darkness	 m.0f03q6l	Soilwork			
8816	Blind Eye Halo	 m.0_lz12	Soilwork			
8817	Overload	 m.0vb24j	Soilwork			
8818	Final Fatal Force	 m.0nq0x0	Soilwork			
8819	Night Terrors	 m.013450s	Static-X			
8820	Skinnyman	 m.016ts83	Static-X			
8821	Start a War	 m.01344_7	Static-X			
8822	Cannibal	 m.0drc5_n	Static-X			
8823	Electric Pulse	 m.0drc60x	Static-X			
8826	Yard Of Blonde Girls	 m.0lhfgt	Jeff Buckley	Male	1966-11-17	Anaheim
8827	Waking the Demon	 m.0dtwvg7	Bullet for My Valentine			
8828	Bite The Bullet	 m.0xslsb	Machine Head			
8829	Mauseum	 m.0116w2c	Karnivool			
8830	Demon In Veins	 m.0typ32	Soilwork			
8831	Razorlives	 m.0g5zssw	Soilwork			
8832	We Are The Many	 m.0nl0z84	Caliban			
8833	Hurt Conveyor	 m.0ms0m_	Fear Factory			
8834	Nazi Driver	 m.0m163h	Soundgarden			
8835	Remaining Light	 m.0dyfm7f	God Is An Astronaut			
8836	Slow Train	 m.0nkslh	Bob Dylan	Male	1941-05-24	Duluth
8837	No Murder	 m.0x1k4b	Ill Niño			
8838	What Comes Around	 m.0x1k5w	Ill Niño			
8839	Turns to Gray	 m.014kh7c	Ill Niño			
8841	3 The Hard Way	 m.0x385q	Beastie Boys			
8842	The Seer	 m.0nnxhxr	Swans			
8844	Sun Giant	 m.0dmhznx	Fleet Foxes			
8845	A Thousand Paper Cranes	 m.0w75gd	Mono			
8846	Close to Nowhere	 m.0nm1bc0	Band of Skulls			
8847	Back in Time	 m.0dq4m2k	Huey Lewis & The News	Male	1950-07-05	New York City
8848	Root Down	 m.0t72b_	Beastie Boys			
8849	Funky Boss	 m.013spg4	Beastie Boys			
8850	No Way	 m.0lh2rg	Pearl Jam			
8851	When You're In	 m.0lnhg0	Pink Floyd			
8852	It's So Simple	 m.01dns46	Saosin			
8853	We Bring An Arsenal	 m.0sjg660	Lostprophets			
8854	Wasted Sacrifice	 m.0wv1bj	Killswitch Engage			
8855	Plata O Plomo	 m.0rf2fpk	Soulfly			
8856	American Steel	 m.0rf09c_	Soulfly			
8857	World Scum	 m.0q6zp2b	Soulfly			
8858	Untidaled	 m.0nmxhhy	The Devil Wears Prada			
8859	Sickened	 m.0rf0gv6	Disturbed			
8860	God of the Mind	 m.0ppsln	Disturbed			
8861	Miles Away	 m.0z9p5k	Yeah Yeah Yeahs			
8862	Trellisaze	 m.0nw38g	Slowdive			
8863	Idiot Box	 m.0wfpc0	Incubus			
8864	Designing the Enemy	 m.0frs9ff	Fear Factory			
8865	Two (Vaya con Dios)	 m.0sbb_j	Ill Niño			
8866	The Badge	 m.0sh_mb	Pantera	Male	1964-02-03	Santiago de Querétaro
8867	Deafening Silence	 m.0nlcqs	Machine Head			
8868	Soulfly VII	 m.0fryq_k	Soulfly			
8869	Just Go	 m.010qnfn	Staind			
8870	Felt Through A Phone Line	 m.019x2r2	36 Crazyfists			
8871	Enterfaith	 m.0mw8fy	Soulfly			
8873	When Will This End	 m.0fy2rh4	Korn			
8874	Before The Damned	 m.0nl4096	All That Remains			
8875	IMN	 m.0122ljy	Mudvayne			
8876	Ode To Summer	 m.0m3s9q	Lostprophets			
8877	Fixxxer	 m.0m568l	Metallica			
8878	Killing The Beast	 m.0dpy2ff	Chimaira			
8879	American High	 m.0nlcpp	Machine Head			
8880	Eyes Of A Criminal	 m.0qm2zw	Chimaira			
8881	Black Sunday	 m.0yf5x_	Cold			
8882	Cryptorchid	 m.0m77w9	Marilyn Manson	Male	1969-01-05	Canton
8883	Take It Out On Me	 m.0dtwvgw	Bullet for My Valentine			
8884	When It Cuts	 m.0tb6hn	Ill Niño			
8885	Wipe The Tears	 m.0xslv2	Machine Head			
8886	I'm Your God Now	 m.0lf7mk	Machine Head			
8887	Controlled Demolition	 m.0fqwm09	Fear Factory			
8888	Easy Lover	 m.0qxq_r	Phil Collins	Male	1951-01-30	Putney Hospital
8889	Separate Lives	 m.0ldlxm	Phil Collins	Male	1951-01-30	Putney Hospital
8890	The Spirit of Jazz	 m.0ftssjg	The Gaslight Anthem			
8891	Choices	 m.0122lkl	Mudvayne			
8892	Have You Ever	 m.0lx_3z	Incubus			
8893	Spine	 m.0mbkmx	Machine Head			
8894	The Frontlines	 m.0mbkmp	Machine Head			
8895	Bastard Samurai	 m.0fw7z54	High on Fire			
8896	Frost Hammer	 m.0frp869	High on Fire			
8897	God Is For The Dead	 m.0fts48f	Ill Niño			
8898	Just A Phase	 m.0lx_2n	Incubus			
8899	Only One	 m.0lfzj1	Slipknot			
8900	Pharmaecopia	 m.0ltvrg	Mudvayne			
8901	Trapped in the Wake of a Dream	 m.0q6y4z	Mudvayne			
8902	Silenced	 m.0q6y4r	Mudvayne			
8903	Under My Skin	 m.0ltvrp	Mudvayne			
8904	This Time's For Real	 m.0sbc05	Ill Niño			
8905	Cleansing	 m.0sbb_z	Ill Niño			
8906	Bring Me Down	 m.0q77y1	Puddle of Mudd			
8907	Black Heart	 m.0f2d1tg	Chimaira			
8908	Pleasure In Pain	 m.0dxw9fp	Chimaira			
8909	Already Gone	 m.0rx_0y	Eagles			
8910	The Sadness Will Never End	 m.0nlbfxv	Bring Me the Horizon			
8911	An Open Letter to NYC	 m.0x387p	Beastie Boys			
8912	The Scoop	 m.0t72fm	Beastie Boys			
8913	Alright Hear This	 m.0t72d9	Beastie Boys			
8914	Dead Ocean	 m.0wh72kd	The Agonist			
8915	Stand Together	 m.013spjb	Beastie Boys			
8916	The Messenjah	 m.0ztbxp	P.O.D.			
8917	Lighten Up	 m.013spgt	Beastie Boys			
8919	Man Of Sorrows	 m.0nk2nd	Bruce Dickinson	Male	1958-08-07	Worksop
8920	Guiltiness	 m.0qpdmg	Bob Marley & The Wailers	Male	1945-02-06	Nine Mile
8921	Amber Changing	 m.0x302q	Rise Against			
8922	Power Trip	 m.0dqf_df	Chimaira			
8923	Christploitation	 m.0frs9fb	Fear Factory			
8924	Master's Apprentices	 m.0nqc4l	Opeth			
8925	Alligator Blood	 m.0fqpf23	Bring Me the Horizon			
8926	Martyr Art	 m.0rk51v9	The Agonist			
8927	Lovesick For Mina	 m.01dnh8y	Cradle of Filth			
8928	Seek 'N' Strike	 m.0t4jq7	Soulfly			
8929	Jumpdafuckup	 m.0lgz5_	Soulfly			
8930	Hallowed Be Thy Name	 m.0mwjym	Cradle of Filth			
8931	Mulambo	 m.0m9fp2	Soulfly			
8932	Bring It	 m.0m9fnn	Soulfly			
8933	Beginning Of The End	 m.0ttwb8	Spineshank			
8934	The Venom Inside	 m.0fsg29p	Chimaira			
8935	Secrets of the Dead	 m.0fr52lg	Chimaira			
8936	Along Comes a Spider	 m.0wjznf	Dio	Male	1988-05-31	Amsterdam
8937	The Forgotten	 m.0nnb9rc	Killswitch Engage			
